0.00015385882248674767,0.0,0.9998920797849716
0.00029031488677461436,0.0,0.9999976236928739
0.0002980366404125147,0.0,0.9961252403169143
0.0006341634237702442,0.0,0.9999727627344617
0.0006540248497941325,0.0,0.9999626151852912
0.0006562338091681533,0.0,0.993665874174012
0.0006584427685421894,0.0,0.9554047002849491
0.0006595376440580121,0.0,0.9936626230594121
0.0007905961641362971,0.0,0.9979575929204653
0.0009903437165756919,0.0,0.999990221736501
0.0010621637087452212,0.0,0.9999878716427908
0.0011029814363088051,0.0,0.9981928154215003
0.0011040763118246278,0.0,0.9999849835896992
0.0011062852711986486,0.0,0.9999994966835555
0.001221093533621032,0.0,0.9999995192603146
0.0012221884091368547,0.0,0.983904904499824
0.0012233024929950683,0.0,0.9685321358496307
0.0015932359589466288,0.0,0.9816144281361228
0.0016152871360021626,0.0,0.9998867421631618
0.001629443684338326,0.0,0.9999234044102812
0.0021452645106877473,0.0,0.9936496378206366
0.0021529862643256633,0.0,0.9996705728108557
0.002191595032515211,0.0,0.99997071206081
0.002220292296035213,0.0,0.9996620376499586
0.002239039638200888,0.0,0.9997601377828054
0.0022522933944450585,0.0,0.9999989942143579
0.0022544831454767195,0.0,0.9998558171770123
0.0023306250146823827,0.0,0.9996493605269922
0.0023526761917379165,0.0,0.9983884905770187
0.0023570941104859734,0.0,0.9599630247532083
0.002521306229517068,0.0,0.9888298578884406
0.0029518996407137256,0.0,0.9998103004700404
0.003085339995247486,0.0,0.9998601609025013
0.0031354929772091414,0.0,0.9999583241264982
0.0032555259087596517,0.0,0.9999456172244833
0.0034634370067117633,0.0,0.9089631731705292
0.003475576679097736,0.0,0.9999464674164351
0.0034788997223299703,0.0,0.9967826564267608
0.003640787631932746,0.0,0.9987447239976088
0.004052979451126622,0.0,0.9972038490412356
0.004280463849966869,0.0,0.9999890459096348
0.004423604417403971,0.0,0.9998442510563572
0.004603375293765194,0.0,0.8139183770077167
0.004774982624613702,0.0,0.9999549536158957
0.0051797023986206335,0.0,0.9996519338790251
0.005585401798089091,0.0,0.4414301698076911
0.005668151337074472,0.0,0.9999695100928772
0.0056714551719643305,0.0,0.9993551330345175
0.005861867470005654,0.0,0.9955490508756729
0.005862962345521477,0.0,0.9929254676432863
0.005943502925132822,0.0,0.9988593860993096
0.006141444893388231,0.0,0.9988583134595106
0.00635181465916535,0.0,0.9986076239240731
0.006390423427354913,0.0,0.9999945539343755
0.006451121789284761,0.0,0.9999987395930889
0.006616255908750239,0.0,0.999901814103692
0.00663390837540009,0.0,0.9999978225818743
